batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25086,E,120.0,21.621016837814178,19.543959218786803,13.422755459857067,-24.758366299440784,0.10664685190623713,2.6897729560663235,0.02218946690395282,2.9651712594254094,5.707570905447625,0.43765006528622935,0.3963620595942911
25086,E,126.0,20.797717950152954,19.338456193832165,14.13351571508546,-23.810359148632926,0.10790075818031973,2.744054418180859,0.029779846887581427,3.03466775257723,6.23472417169964,1.85936171908244,0.4556803334145671
25086,E,144.0,18.496149463156723,18.01977902605013,16.24135048294471,-21.159016323991192,0.11090931582076477,2.813235280048281,0.04918684585032726,3.1463915869276784,7.844182204927321,6.738408194942209,0.6524490727674369
25086,E,150.0,17.72870921680715,17.215329397714505,16.870451444315012,-20.277352957185204,0.11170294789371535,2.7741342162665363,0.05472838347189039,3.133734375502449,8.469646825230624,8.58181467442131,0.7341971903819794
25086,E,168.0,14.084590811940442,14.023677974573829,18.081522969623208,-17.925478381931313,0.10089234845015699,2.5858854901014903,-49.1560959500189,2.9803343231929684,10.244143771719333,13.025690972037589,0.9877679577387112
25086,E,174.0,12.968577525477738,12.857556926786728,18.35720560019083,-17.16853395789377,0.0961831821724016,2.5238386157215453,-89.12523188314499,2.902135706193621,10.872295956784674,14.312304112572896,1.0840652322931847
25086,E,192.0,10.170708936347504,9.693518813919704,18.83260227552529,-15.202522410593565,0.0833750690870961,2.360041323824198,-269.408380160128,2.6472920208201534,12.588208087666231,17.417963839553533,1.371414421775397
25086,E,198.0,9.000959842016947,8.344168475586331,18.733367171210915,-14.295559036782977,0.0759833900631078,2.264732017532772,-467.1607108107098,2.505347878760348,13.952312409607952,18.26970908353526,1.615896426160358
25086,E,216.0,7.202267154442735,6.183442933988315,18.56600832144426,-12.851730065598826,0.06539655765906852,2.122354446901208,-824.8898471661842,2.29156615876683,14.939394230921826,19.45746328008723,1.8317690048357
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,5.681845195947364,-1.7795785128727718e-15,4.523976249085801e-09,-7.333904730062016,0.0,0.0,0.0,0.019150972043746727,3.373945696838936e-14,2.5849336065402435e-11,-1.1434918642146484e-15
25150,X,24.0,26.454879430867614,7.385250828422003e-12,6.503690073355426e-08,-33.25425651749022,-2.985705301748174e-13,-3.168135009331759e-12,-3.772423864529681e-09,0.3710936413794207,6.606185674410636e-11,4.1615049920571236e-09,-1.3808807752256092e-11
25150,X,30.0,27.642245999798707,9.510067572792094e-12,9.589010602385527e-08,-32.78728186343283,-3.8880685266144775e-13,-4.086523028011317e-12,-4.933463776889998e-09,0.6570950633731539,8.421368459309984e-11,2.8031392353770574e-09,-1.7737845797697626e-11
25150,X,48.0,5.807887592619105,1.3631571408605434e-12,1.5622246308217148e-07,-5.0818138299460385,-5.4028841210701515e-14,-5.830178164137678e-13,-6.805656566415032e-10,1.1262335435127797,1.2213683422556946e-11,-1.6341456095706738e-10,-2.5431259060133776e-12
25150,X,54.0,2.7469105230419477,6.335299505827068e-13,1.7234199564150123e-07,-2.19235586965934,-2.472399934612822e-14,-2.726148123045859e-13,-3.0969560779753795e-10,1.1582549823459385,5.80318659856297e-12,-1.9585997715496214e-10,-1.1983794736969513e-12
25150,X,72.0,0.2623135457770641,6.050566943767424e-14,3.310437270069537e-07,-0.15801443388708905,-2.2590456255345577e-15,-2.6316776435343687e-14,-2.803828547961249e-11,1.1790699122128525,6.073102254310084e-13,4.5816935416318036e-11,-1.2121013760675272e-13
25150,X,102.0,0.004502860812962957,1.4236628102982175e-13,1.5925201369287392e-05,-0.0015791538342204852,3.7650760425575965e-16,-3.373945696838934e-14,6.3723376090028384e-12,1.1805674031272149,1.0121837090516807e-12,1.7674897142650336e-10,-1.372190237057578e-13
25150,X,120.0,0.0003966496292622024,2.2066773559622372e-13,5.4009532437686555e-05,-9.781754498296242e-05,-1.5060304170230386e-15,-6.882849221551425e-14,-2.5489350436011358e-12,1.180581978501521,1.9568885041665828e-12,5.727735406189543e-11,-2.858729660536621e-13
25150,X,126.0,0.0001755656433516143,2.4415817196614433e-12,6.586110561552811e-05,-3.836670493115217e-05,1.417551130022935e-13,-0.23302585204840867,2.4087436162030734e-10,1.1805825871956332,2.8880975164941293e-11,1.0986045137689759e-10,-6.053645929152348e-12
25150,X,144.0,-5.759120402891387,-2.344483297357394,-2.6918902544836385,0.35147823549704676,-0.02079437288596085,-0.6999551537715367,-156.55846318390454,0.690718913217124,-0.22656243206599072,-2.017379298829697,-0.7379751210161446
25150,X,150.0,-5.812679012134547,-3.5612942732748225,-3.6360936929705763,0.6849707061883022,-0.02172337650569515,-0.7107152795802104,-312.35601240911717,0.5214929924564943,-0.46900907533952046,-4.129994620115566,-0.7315197078246308
25150,X,168.0,-5.7318168187556555,-4.653622752666315,-4.766742882719457,1.6194079606696026,-0.024060166209494773,-0.7228410077066557,-796.3752809297,0.21479760481942456,-1.3489611017181105,-4.492503444553379,-0.7115891911384465
25150,X,174.0,-5.633245004432591,-4.579814867640392,-4.847059091538528,1.8521995100931186,-0.02451284063653992,-0.7191139903041095,-930.669378567254,0.15580800209583578,-1.6322118725324355,-4.614063115665483,-0.7059973080449904
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
