batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25150,F,6.0,-0.5031179208668235,0.005241564861831435,-0.13536149002166709,0.3401571078339396,-0.07221501191424763,-0.059212487393656144,0.0,-0.07326641202579051,0.32492990753981743,0.002893281158916452,0.14625677912676463
25150,F,24.0,-2.4801127337621804,0.05126335221357645,-0.6871327397236625,1.6402700052556505,-0.3488253216129881,-0.34784200846020985,4.5562163677423634e-12,-1.4617329922954967,1.8470820381111523,0.05296287119800896,0.7848711471705769
25150,F,30.0,-2.704282529416793,0.07204553320871784,-0.9357065534721902,1.6970368893793184,-0.4629604614374616,-0.5003368288469466,6.210122909232842e-12,-2.6011634139825284,2.574460954174957,0.09921325700644501,1.0894033238126428
25150,F,48.0,-1.0469686131652434,0.09288376531155362,-1.6349790547912235,0.5726243567164507,-0.7515031715761427,-1.0037260050036092,1.5855632959743426e-12,-4.788148824236569,3.309976500480664,0.32457717253294877,1.9894512014381849
25150,F,54.0,-0.7934196172969372,0.08372782613144486,-1.8558261624046757,0.4442562319386542,-0.8264884118931373,-1.1819454338904385,1.0980481446259098e-12,-5.097047307308587,3.3350731195873298,0.4251951216952142,2.2853509056753856
25150,F,72.0,-0.5668127034432513,0.0067642733901944335,-2.405716764693749,0.34082152264549936,-0.9906483454580831,-1.6909926745940744,5.239648822903719e-13,-5.707095535480042,3.3215865248743217,0.767189321644483,3.054173326555245
25150,F,102.0,-0.5140626339457456,-0.23606105927849858,-3.22075664036664,0.3148710070074295,-1.1143432148660977,-2.5694094538336074,4.556216367742364e-15,-6.602919750970711,3.2515456988020968,1.4552838958351648,4.268445289200216
25150,F,120.0,-0.5022537678374509,-0.41713826869700465,-3.6147834927656395,0.30778021027102553,-1.1232284408934954,-3.0560234977214966,-1.230178419290438e-13,-7.087021257583782,3.2094950747592046,1.8601913403204449,4.896197280753084
25150,F,126.0,-0.4980038366474558,-0.4759357903656365,-3.7408708752582487,0.30515692010847156,-1.1172488762092634,-3.156264226090692,-4.214500140161687e-13,-7.241602274196914,3.1938647934060826,1.9857067279640306,5.099847851754526
25150,F,144.0,-0.46320644477595224,-0.5696915952962351,-3.939996685920213,0.2963433754259685,-1.061788823417717,-3.1665647401305375,0.008168358631525345,-7.512267581938043,3.147621673127677,2.336361937515812,5.6813327018661886
