experiment_id,timestamp,time_h,process_phase,calibration_include,lot,reactor,condition,replicate,protocol,yeast,initial_volume_l,sample_id,state,observed_value,unit,observation_operator,source_column,censoring_type,lower_bound,upper_bound
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,acetaldehyde,120.0,mg/L,identity,Y15 Acetaldehido,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,brix,-0.5,degree_Brix,identity,Brix,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,cell_budding,9.18,percent,identity,Oculyze Budding,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,cell_concentration,53.53,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,cell_viability,45.78,percent,identity,Oculyze Viability,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,density,995.5,kg/m^3,identity,Densidad,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,ethanol,10.66,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,fructose,2.37,g/L,identity,Y15 Fructosa,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,glucose,0.07,g/L,identity,Y15 Glucosa,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,glycerol,6.07,g/L,identity,Y15 Glicerol,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,primary_amino_nitrogen,25.0,mg/L_N,identity,Y15 PAN,observed,,
26134,2026-03-31 16:00:00,144.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-12,pyruvic_acid,14.0,mg/L,identity,Y15 Piruvic,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,acetaldehyde,115.0,mg/L,identity,Y15 Acetaldehido,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,brix,-1.1,degree_Brix,identity,Brix,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,cell_budding,6.48,percent,identity,Oculyze Budding,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,cell_concentration,59.29,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,cell_viability,55.53,percent,identity,Oculyze Viability,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,density,993.7,kg/m^3,identity,Densidad,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,ethanol,10.77,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,fructose,0.07,g/L,identity,Y15 Fructosa,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,glucose,0.01,g/L,identity,Y15 Glucosa,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,glycerol,6.43,g/L,identity,Y15 Glicerol,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,primary_amino_nitrogen,26.0,mg/L_N,identity,Y15 PAN,observed,,
26134,2026-04-01 08:00:00,160.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-13,pyruvic_acid,12.0,mg/L,identity,Y15 Piruvic,observed,,
26134,2026-04-01 16:00:00,168.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-14,ethanol,10.69,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,acetaldehyde,106.0,mg/L,identity,Y15 Acetaldehido,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,ammonium_nitrogen,1.0,mg/L_N,identity,Y15 Amonio,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,brix,-0.6,degree_Brix,identity,Brix,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,cell_budding,9.22,percent,identity,Oculyze Budding,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,cell_concentration,66.67,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,cell_viability,65.21,percent,identity,Oculyze Viability,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,density,996.5,kg/m^3,identity,Densidad,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,ethanol,10.69,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,fructose,-0.01,g/L,identity,Y15 Fructosa,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,glucose,0.02,g/L,identity,Y15 Glucosa,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,glycerol,6.12,g/L,identity,Y15 Glicerol,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,primary_amino_nitrogen,45.0,mg/L_N,identity,Y15 PAN,observed,,
26134,2026-04-02 08:00:00,184.0,active_process,True,Lote 1,TK-31,A,R1,A,Zymaflore X5,230,26134-P-15,pyruvic_acid,7.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,acetaldehyde,43.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,ammonium_nitrogen,178.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,brix,17.2,degree_Brix,identity,Brix,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,cell_budding,3.91,percent,identity,Oculyze Budding,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,cell_concentration,6.87,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,cell_viability,4.42,percent,identity,Oculyze Viability,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,density,1068.1,kg/m^3,identity,Densidad,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,ethanol,1.24,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,fructose,80.27999999999999,g/L,identity,Y15 Fructosa,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,glucose,79.11,g/L,identity,Y15 Glucosa,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,glycerol,0.95,g/L,identity,Y15 Glicerol,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,primary_amino_nitrogen,98.0,mg/L_N,identity,Y15 PAN,observed,,
26135,2026-03-25 16:00:00,0.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-01,pyruvic_acid,3.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,acetaldehyde,111.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,ammonium_nitrogen,172.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,brix,16.9,degree_Brix,identity,Brix,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,cell_budding,20.45,percent,identity,Oculyze Budding,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,cell_concentration,12.02,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,cell_viability,8.99,percent,identity,Oculyze Viability,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,density,1067.3,kg/m^3,identity,Densidad,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,ethanol,1.34,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,fructose,77.07000000000001,g/L,identity,Y15 Fructosa,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,glucose,78.21,g/L,identity,Y15 Glucosa,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,glycerol,1.27,g/L,identity,Y15 Glicerol,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,primary_amino_nitrogen,92.0,mg/L_N,identity,Y15 PAN,observed,,
26135,2026-03-26 08:00:00,16.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-02,pyruvic_acid,16.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,acetaldehyde,129.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,ammonium_nitrogen,158.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,brix,16.3,degree_Brix,identity,Brix,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,cell_budding,30.3,percent,identity,Oculyze Budding,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,cell_concentration,25.73,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,cell_viability,22.93,percent,identity,Oculyze Viability,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,density,1064.4,kg/m^3,identity,Densidad,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,ethanol,1.6,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,fructose,72.73999999999998,g/L,identity,Y15 Fructosa,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,glucose,73.68,g/L,identity,Y15 Glucosa,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,glycerol,1.62,g/L,identity,Y15 Glicerol,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,primary_amino_nitrogen,77.0,mg/L_N,identity,Y15 PAN,observed,,
26135,2026-03-26 16:00:00,24.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-03,pyruvic_acid,34.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,acetaldehyde,131.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,ammonium_nitrogen,77.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,brix,14.3,degree_Brix,identity,Brix,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,cell_budding,24.97,percent,identity,Oculyze Budding,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,cell_concentration,33.83,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,cell_viability,33.53,percent,identity,Oculyze Viability,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,density,1056.0,kg/m^3,identity,Densidad,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,ethanol,2.64,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,fructose,71.27999999999999,g/L,identity,Y15 Fructosa,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,glucose,60.95,g/L,identity,Y15 Glucosa,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,glycerol,2.55,g/L,identity,Y15 Glicerol,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,primary_amino_nitrogen,42.0,mg/L_N,identity,Y15 PAN,observed,,
26135,2026-03-27 08:00:00,40.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-04,pyruvic_acid,52.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,acetaldehyde,150.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,ammonium_nitrogen,35.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,brix,13.1,degree_Brix,identity,Brix,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,cell_budding,26.07,percent,identity,Oculyze Budding,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,cell_concentration,47.73,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,cell_viability,45.24,percent,identity,Oculyze Viability,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,density,1051.1,kg/m^3,identity,Densidad,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,ethanol,3.4000000000000004,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,fructose,66.31,g/L,identity,Y15 Fructosa,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,glucose,53.2,g/L,identity,Y15 Glucosa,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,glycerol,3.31,g/L,identity,Y15 Glicerol,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,primary_amino_nitrogen,35.0,mg/L_N,identity,Y15 PAN,observed,,
26135,2026-03-27 16:00:00,48.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-05,pyruvic_acid,53.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,acetaldehyde,139.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,ammonium_nitrogen,19.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,brix,9.6,degree_Brix,identity,Brix,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,cell_budding,11.63,percent,identity,Oculyze Budding,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,cell_concentration,55.45,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,cell_viability,47.24,percent,identity,Oculyze Viability,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,density,1036.6,kg/m^3,identity,Densidad,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,ethanol,5.2,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,fructose,50.74,g/L,identity,Y15 Fructosa,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,glucose,34.01,g/L,identity,Y15 Glucosa,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,glycerol,4.56,g/L,identity,Y15 Glicerol,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,primary_amino_nitrogen,44.0,mg/L_N,identity,Y15 PAN,observed,,
26135,2026-03-28 08:00:00,64.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-06,pyruvic_acid,29.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,acetaldehyde,140.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,ammonium_nitrogen,6.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,brix,8.2,degree_Brix,identity,Brix,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,cell_budding,15.26,percent,identity,Oculyze Budding,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,cell_concentration,53.84,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,cell_viability,46.47,percent,identity,Oculyze Viability,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,density,1030.2,kg/m^3,identity,Densidad,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,ethanol,5.88,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,fructose,48.74000000000001,g/L,identity,Y15 Fructosa,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,glucose,29.63,g/L,identity,Y15 Glucosa,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,glycerol,4.45,g/L,identity,Y15 Glicerol,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,primary_amino_nitrogen,38.0,mg/L_N,identity,Y15 PAN,observed,,
26135,2026-03-28 16:00:00,72.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-07,pyruvic_acid,22.0,mg/L,identity,Y15 Piruvic,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,acetaldehyde,129.0,mg/L,identity,Y15 Acetaldehido,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,brix,5.5,degree_Brix,identity,Brix,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,cell_budding,12.2,percent,identity,Oculyze Budding,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,cell_concentration,51.0,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,cell_viability,49.16,percent,identity,Oculyze Viability,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,density,1020.0,kg/m^3,identity,Densidad,observed,,
26135,2026-03-29 08:00:00,88.0,active_process,True,Lote 1,TK-32,A,R2,A,Zymaflore X5,230,26135-P-08,ethanol,6.82,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
